ID_Prestamo_Unico;ID_Cliente;Fecha_Originacion;Monto_Prestamo_USD;Saldo_Actual_Prestamo_USD;Total_Pagado_Capital_USD;Monto_Mora_Sin_Cargos_USD;Cuotas_Mora;Dias_Mora_DPD;Estado_Orden;Fecha_Vencimiento_1ra_Cuota;Monto_1ra_Cuota_USD;FPD;Score_Crediticio_Usuario;Tipo_Producto_Vertical
18187558;1644930;23/03/2025;15.0;15.0;0.0;0.0;0;;IN_PROGRESS;06/04/2025;15.0;No;563.0;Restaurantes
16897380;2072307;04/03/2025;17.01;0.0;17.01;0.0;0;;CLOSED;18/03/2025;17.01;No;420.0;Supermercados
9095389;8872372;10/11/2024;25.0;0.0;25.0;0.0;0;;CLOSED;24/11/2024;8.33;No;512.0;Moda
14304965;6538206;20/01/2025;8.48;0.0;8.48;0.0;0;;CLOSED;03/02/2025;8.48;No;351.0;Supermercados
10453928;4896295;02/12/2024;10.4;0.0;10.4;0.0;0;;CLOSED;16/12/2024;3.47;No;463.0;Moda
12924400;9151982;27/12/2024;42.12;0.0;42.12;0.0;0;;CLOSED;10/01/2025;14.04;No;539.0;Deporte
11096128;3193978;11/12/2024;22.03;0.0;22.03;0.0;0;;CLOSED;25/12/2024;22.03;No;464.0;Supermercados
14649068;5984124;26/01/2025;12.0;0.0;12.0;0.0;0;;CLOSED;09/02/2025;12.0;No;2.0;Restaurantes
9602031;4133486;20/11/2024;15.62;0.0;15.62;0.0;0;;CLOSED;04/12/2024;15.62;No;379.0;Supermercados
9896336;2401399;25/11/2024;12.8;0.0;12.8;0.0;0;;CLOSED;09/12/2024;4.27;No;429.0;Moda
15599314;1178772;13/02/2025;56.4;0.0;56.4;0.0;0;;CLOSED;27/02/2025;18.8;No;482.0;Moda
16029883;6394073;18/02/2025;22.86;0.0;22.86;0.0;0;;CLOSED;04/03/2025;7.62;No;18.0;Moda
17723586;7573532;17/03/2025;55.88;0.0;55.88;0.0;0;;CLOSED;31/03/2025;55.88;No;10.0;Farmacias
11088028;3866216;11/12/2024;48.73;0.0;48.73;0.0;0;;CLOSED;25/12/2024;48.73;No;23.0;Farmacias
10848233;5141678;07/12/2024;27.82;0.0;27.82;0.0;0;;CLOSED;21/12/2024;9.27;No;461.0;Moda
17105114;3193694;08/03/2025;19.9;0.0;19.9;0.0;0;;CLOSED;22/03/2025;19.9;No;424.0;Supermercados
15363472;4291908;08/02/2025;13.78;0.0;13.78;0.0;0;;CLOSED;22/02/2025;13.78;No;450.0;Restaurantes
15636396;6990190;13/02/2025;51.0;0.0;49.86;0.0;0;;CLOSED;27/02/2025;17.0;No;469.0;Tecnología
15681648;2815616;14/02/2025;18.0;0.0;18.0;0.0;0;;CLOSED;28/02/2025;6.0;No;398.0;Hogar
11636793;1393642;17/12/2024;81.11;81.11;0.0;81.11;1;91.0;DELAYED;31/12/2024;81.11;Yes;421.0;Farmacias
11901466;6380266;19/12/2024;21.46;0.0;21.46;0.0;0;;CLOSED;02/01/2025;7.15;No;285.0;Moda
15023204;4269950;02/02/2025;15.37;0.0;15.37;0.0;0;;CLOSED;16/02/2025;15.37;No;380.0;Supermercados
14100108;9313684;17/01/2025;12.11;0.0;12.11;0.0;0;;CLOSED;31/01/2025;12.11;No;478.0;Supermercados
17935672;5150873;20/03/2025;23.37;0.0;23.37;0.0;0;;CLOSED;03/04/2025;23.37;No;505.0;Farmacias
8596949;6971058;01/11/2024;59.47;39.65;19.82;39.65;2;123.0;DELAYED;15/11/2024;19.82;No;344.0;Herramientas
9901253;9600288;25/11/2024;19.58;0.0;19.53;0.0;0;;CLOSED;09/12/2024;19.58;No;452.0;Farmacias
16545837;4820863;27/02/2025;13.5;0.0;13.5;0.0;0;;CLOSED;13/03/2025;13.5;No;428.0;Supermercados
14537649;7546197;25/01/2025;24.78;0.0;24.78;0.0;0;;CLOSED;08/02/2025;8.26;No;423.0;Moda
13600540;9122947;05/01/2025;88.0;88.0;0.0;88.0;3;72.0;DELAYED;19/01/2025;29.33;Yes;396.0;Hogar
8621880;6382407;01/11/2024;21.17;0.0;21.17;0.0;0;;CLOSED;15/11/2024;21.17;No;495.0;Farmacias
15973940;4536409;17/02/2025;38.0;0.0;38.0;0.0;0;;CLOSED;03/03/2025;12.67;No;438.0;Tecnología
9763875;7694498;23/11/2024;92.5;0.0;92.5;0.0;0;;CLOSED;07/12/2024;30.83;No;435.0;Hogar
9151829;9169428;11/11/2024;11.2;0.0;11.2;0.0;0;;CLOSED;25/11/2024;3.73;No;439.0;Moda
8881748;3104150;06/11/2024;14.67;0.0;14.67;0.0;0;;CLOSED;20/11/2024;4.89;No;402.0;Moda
13210434;7465406;30/12/2024;26.17;0.0;26.17;0.0;0;;CLOSED;13/01/2025;8.72;No;382.0;Moda
16847968;5346428;03/03/2025;64.31;0.0;64.31;0.0;0;;CLOSED;17/03/2025;64.31;No;14.0;Supermercados
14104317;8067193;17/01/2025;27.62;0.0;27.62;0.0;0;;CLOSED;31/01/2025;27.62;No;397.0;Supermercados
13274688;2631732;30/12/2024;22.4;0.0;22.4;0.0;0;;CLOSED;13/01/2025;7.47;No;424.0;Moda
13660315;3947948;06/01/2025;84.0;0.0;84.0;0.0;0;;CLOSED;20/01/2025;28.0;No;288.0;Hogar
13398233;6613114;31/12/2024;11.2;0.0;11.2;0.0;0;;CLOSED;14/01/2025;3.73;No;414.0;Hogar
9614557;1516469;20/11/2024;72.0;0.0;72.0;0.0;0;;CLOSED;04/12/2024;24.0;No;523.0;Deporte
10101206;3139642;28/11/2024;27.2;0.0;27.2;0.0;0;;CLOSED;12/12/2024;9.07;No;488.0;Moda
13173131;1238578;30/12/2024;15.2;15.2;0.0;15.2;3;78.0;DELAYED;13/01/2025;5.07;Yes;440.0;Moda
11578786;1179053;16/12/2024;26.36;0.0;26.36;0.0;0;;CLOSED;30/12/2024;8.79;No;459.0;Hogar
11087353;1105968;11/12/2024;27.79;0.0;27.79;0.0;0;;CLOSED;25/12/2024;27.79;No;519.0;Farmacias
13575696;9095467;04/01/2025;11.2;0.0;11.2;0.0;0;;CLOSED;18/01/2025;3.73;No;478.0;Hogar
8601004;2371132;01/11/2024;28.73;0.0;28.73;0.0;0;;CLOSED;15/11/2024;28.73;No;457.0;Supermercados
12218565;9909675;21/12/2024;39.7;0.0;39.7;0.0;0;;CLOSED;04/01/2025;13.23;No;449.0;Servicios
16673638;5586700;01/03/2025;21.26;0.0;21.26;0.0;0;;CLOSED;15/03/2025;21.26;No;471.0;Restaurantes
9549134;1484843;18/11/2024;17.25;0.0;17.25;0.0;0;;CLOSED;02/12/2024;17.25;No;325.0;Supermercados
9441978;6587834;17/11/2024;150.0;0.0;149.52;0.0;0;;CLOSED;01/12/2024;50.0;No;395.0;Hogar
17649764;2949229;16/03/2025;14.0;9.33;4.67;0.0;0;;IN_PROGRESS;30/03/2025;4.67;No;316.0;Moda
14909558;8923494;01/02/2025;24.76;0.0;24.76;0.0;0;;CLOSED;15/02/2025;24.76;No;368.0;Supermercados
18081712;1088104;22/03/2025;135.73;135.73;0.0;0.0;0;;IN_PROGRESS;05/04/2025;45.24;No;411.0;Moda
15536953;6102742;11/02/2025;32.0;0.0;32.0;0.0;0;;CLOSED;25/02/2025;32.0;No;311.0;Supermercados
16638404;5805099;01/03/2025;16.07;0.0;16.07;0.0;0;;CLOSED;15/03/2025;16.07;No;523.0;Supermercados
9260689;8159427;14/11/2024;10.44;0.0;10.44;0.0;0;;CLOSED;28/11/2024;3.48;No;429.0;Moda
9333129;9930415;16/11/2024;34.18;0.0;34.18;0.0;0;;CLOSED;30/11/2024;34.18;No;530.0;Supermercados
10139364;3844375;29/11/2024;13.44;0.0;13.44;0.0;0;;CLOSED;13/12/2024;4.48;No;283.0;Moda
14254958;8036848;19/01/2025;28.55;0.0;28.55;0.0;0;;CLOSED;02/02/2025;28.55;No;462.0;Farmacias
16067999;5323327;19/02/2025;299.4;0.0;74.85;0.0;0;;IN_PROGRESS;05/03/2025;24.95;No;567.0;Tecnología
14063912;4794870;16/01/2025;20.4;0.0;20.4;0.0;0;;CLOSED;30/01/2025;6.8;No;469.0;Moda
9438223;8888765;17/11/2024;21.72;0.0;21.72;0.0;0;;CLOSED;01/12/2024;21.72;No;396.0;Supermercados
13881132;4505495;11/01/2025;11.33;0.0;11.33;0.0;0;;CLOSED;25/01/2025;11.33;No;471.0;Supermercados
12787262;6974880;26/12/2024;21.34;0.0;21.34;0.0;0;;CLOSED;09/01/2025;21.34;No;430.0;Supermercados
15628767;4537666;13/02/2025;26.05;0.0;26.05;0.0;0;;CLOSED;27/02/2025;8.68;No;415.0;Deporte
9405311;5761115;16/11/2024;30.22;0.0;30.22;0.0;0;;CLOSED;30/11/2024;30.22;No;477.0;Supermercados
13940711;4680160;13/01/2025;33.0;0.0;33.0;0.0;0;;CLOSED;27/01/2025;11.0;No;498.0;Moda
18564074;3857032;29/03/2025;22.0;22.0;0.0;0.0;0;;IN_PROGRESS;12/04/2025;7.33;No;425.0;Deporte
17289909;2613484;11/03/2025;107.5;71.67;35.83;0.0;0;;IN_PROGRESS;25/03/2025;35.83;No;434.0;Servicios
16867903;3711708;03/03/2025;57.33;0.0;57.33;0.0;0;;CLOSED;17/03/2025;57.33;No;412.0;Supermercados
9930536;4991066;25/11/2024;19.8;0.0;19.8;0.0;0;;CLOSED;09/12/2024;6.6;No;422.0;Hogar
14593388;7994073;25/01/2025;21.57;0.0;21.57;0.0;0;;CLOSED;08/02/2025;21.57;No;349.0;Supermercados
17022621;7410140;06/03/2025;38.18;0.0;38.18;0.0;0;;CLOSED;20/03/2025;38.18;No;436.0;Supermercados
11849498;3577280;19/12/2024;23.2;0.0;23.2;0.0;0;;CLOSED;02/01/2025;7.73;No;510.0;Moda
18493672;4868589;29/03/2025;18.68;18.68;0.0;0.0;0;;IN_PROGRESS;12/04/2025;18.68;No;436.0;Supermercados
17641147;7409355;16/03/2025;65.99;22.0;11.0;0.0;0;;IN_PROGRESS;30/03/2025;11.0;No;12.0;Tecnología
10918721;8644251;08/12/2024;42.0;0.0;42.0;0.0;0;;CLOSED;22/12/2024;14.0;No;19.0;Moda
16870746;2817795;04/03/2025;10.05;0.0;10.05;0.0;0;;CLOSED;18/03/2025;10.05;No;479.0;Farmacias
12667290;1497527;24/12/2024;11.2;0.0;11.2;0.0;0;;CLOSED;07/01/2025;3.73;No;469.0;Moda
13790892;3891911;09/01/2025;25.78;0.0;25.78;0.0;0;;CLOSED;23/01/2025;25.78;No;440.0;Supermercados
14386156;5526635;21/01/2025;19.74;0.0;19.74;0.0;0;;CLOSED;04/02/2025;19.74;No;435.0;Supermercados
13685259;3704717;07/01/2025;15.68;0.0;15.68;0.0;0;;CLOSED;21/01/2025;15.68;No;13.0;Farmacias
17331670;6814666;11/03/2025;21.86;0.0;21.86;0.0;0;;CLOSED;25/03/2025;21.86;No;420.0;Supermercados
11927274;4861820;19/12/2024;12.0;0.0;12.0;0.0;0;;CLOSED;02/01/2025;4.0;No;425.0;Moda
17812430;9792639;18/03/2025;29.98;19.99;9.99;0.0;0;;IN_PROGRESS;01/04/2025;9.99;No;358.0;Hogar
13277202;4624061;30/12/2024;18.94;0.0;18.94;0.0;0;;CLOSED;13/01/2025;18.94;No;468.0;Restaurantes
10130794;9465220;29/11/2024;13.77;0.0;13.77;0.0;0;;CLOSED;13/12/2024;13.77;No;467.0;Supermercados
9388103;6210609;16/11/2024;16.05;0.0;16.05;0.0;0;;CLOSED;30/11/2024;16.05;No;457.0;Supermercados
15733712;8698065;15/02/2025;69.02;0.0;69.02;0.0;0;;CLOSED;01/03/2025;69.02;No;12.0;Supermercados
12030572;1946501;20/12/2024;11.44;0.0;11.44;0.0;0;;CLOSED;03/01/2025;3.81;No;455.0;Moda
17962476;9149047;20/03/2025;101.51;101.51;0.0;0.0;0;;IN_PROGRESS;03/04/2025;101.51;No;16.0;Supermercados
12578470;3697876;23/12/2024;12.76;0.0;12.18;0.0;0;;CLOSED;06/01/2025;4.25;No;258.0;Moda
18654761;2400784;30/03/2025;24.8;24.8;0.0;0.0;0;;IN_PROGRESS;13/04/2025;8.27;No;358.0;Moda
13703498;8414368;07/01/2025;10.1;0.0;10.1;0.0;0;;CLOSED;21/01/2025;3.37;No;353.0;Moda
14281978;3239197;19/01/2025;24.55;0.0;24.55;0.0;0;;CLOSED;02/02/2025;24.55;No;464.0;Supermercados
12957606;6563740;28/12/2024;21.93;0.0;21.93;0.0;0;;CLOSED;11/01/2025;21.93;No;471.0;Supermercados
18285919;3369589;25/03/2025;20.0;20.0;0.0;0.0;0;;IN_PROGRESS;08/04/2025;6.67;No;426.0;Moda
13091391;4676733;29/12/2024;130.0;0.0;130.0;0.0;0;;CLOSED;12/01/2025;43.33;No;382.0;Hogar
9045589;5784224;09/11/2024;158.07;0.0;158.07;0.0;0;;CLOSED;23/11/2024;52.69;No;415.0;Moda
13442067;5452532;01/01/2025;16.2;0.0;16.2;0.0;0;;CLOSED;15/01/2025;16.2;No;203.0;Restaurantes
10037975;9424787;27/11/2024;36.98;0.0;36.98;0.0;0;;CLOSED;11/12/2024;12.33;No;371.0;Hogar
8687373;9244511;02/11/2024;17.1;0.0;17.1;0.0;0;;CLOSED;16/11/2024;5.7;No;18.0;Hogar
14212288;8593054;18/01/2025;30.47;0.0;30.47;0.0;0;;CLOSED;01/02/2025;30.47;No;405.0;Supermercados
16028379;3744415;18/02/2025;56.0;0.0;56.0;0.0;0;;CLOSED;04/03/2025;18.67;No;455.0;Hogar
13575473;9847505;04/01/2025;32.64;0.0;32.64;0.0;0;;CLOSED;18/01/2025;10.88;No;327.0;Moda
13556020;9203047;04/01/2025;20.03;0.0;20.03;0.0;0;;CLOSED;18/01/2025;6.68;No;442.0;Herramientas
10502125;1709973;02/12/2024;18.0;0.0;18.0;0.0;0;;CLOSED;16/12/2024;6.0;No;396.0;Moda
13058846;3562727;29/12/2024;18.0;0.0;18.0;0.0;0;;CLOSED;12/01/2025;6.0;No;7.0;Moda
14244963;5012110;18/01/2025;10.71;0.0;10.7;0.0;0;;CLOSED;01/02/2025;10.71;No;407.0;Restaurantes
18386569;4381443;27/03/2025;12.09;12.09;0.0;0.0;0;;IN_PROGRESS;10/04/2025;4.03;No;448.0;Moda
16449883;2064605;26/02/2025;70.46;23.49;46.98;0.0;0;;IN_PROGRESS;12/03/2025;23.49;No;448.0;Moda
9067251;2658581;09/11/2024;13.96;0.0;13.96;0.0;0;;CLOSED;23/11/2024;13.96;No;466.0;Supermercados
17792959;2287667;18/03/2025;17.99;11.99;6.0;0.0;0;;IN_PROGRESS;01/04/2025;6.0;No;12.0;Servicios
12962048;7338956;28/12/2024;41.32;0.0;41.32;0.0;0;;CLOSED;11/01/2025;13.77;No;553.0;Hogar
15032971;6517576;02/02/2025;148.0;98.67;49.33;98.67;2;30.0;DELAYED;16/02/2025;49.33;No;533.0;Hogar
17580774;5824774;15/03/2025;10.2;6.8;3.4;0.0;0;;IN_PROGRESS;29/03/2025;3.4;No;429.0;Moda
8593511;3798156;01/11/2024;10.4;0.0;10.4;0.0;0;;CLOSED;15/11/2024;3.47;No;448.0;Moda
15448720;7830471;10/02/2025;19.39;0.0;19.39;0.0;0;;CLOSED;24/02/2025;19.39;No;382.0;Supermercados
9407920;6142914;16/11/2024;16.19;0.0;16.19;0.0;0;;CLOSED;30/11/2024;5.4;No;422.0;Moda
18147444;1920384;23/03/2025;14.61;0.0;14.61;0.0;0;;CLOSED;06/04/2025;14.61;No;412.0;Farmacias
17582359;9312531;15/03/2025;39.24;39.24;0.0;39.24;1;3.0;DELAYED;29/03/2025;39.24;Yes;410.0;Farmacias
13393450;9385373;31/12/2024;14.4;0.0;14.4;0.0;0;;CLOSED;14/01/2025;4.8;No;459.0;Moda
12165741;4017960;21/12/2024;14.57;0.0;14.57;0.0;0;;CLOSED;04/01/2025;14.57;No;413.0;Supermercados
15995189;1999524;18/02/2025;30.0;10.0;20.0;0.0;0;;IN_PROGRESS;04/03/2025;10.0;No;516.0;Servicios
13743779;8868666;08/01/2025;32.47;0.0;32.47;0.0;0;;CLOSED;22/01/2025;32.47;No;449.0;Farmacias
18152188;2824630;23/03/2025;14.0;14.0;0.0;0.0;0;;IN_PROGRESS;06/04/2025;4.67;No;414.0;Moda
18346900;4483201;26/03/2025;19.19;19.19;0.0;0.0;0;;IN_PROGRESS;09/04/2025;6.4;No;482.0;Moda
15811183;3935828;15/02/2025;40.0;0.0;40.0;0.0;0;;CLOSED;01/03/2025;13.33;No;537.0;Hogar
8797089;2233080;04/11/2024;19.75;0.0;19.75;0.0;0;;CLOSED;18/11/2024;19.75;No;431.0;Farmacias
8834916;6484079;05/11/2024;29.96;0.0;29.96;0.0;0;;CLOSED;19/11/2024;9.99;No;444.0;Hogar
17720005;2268595;17/03/2025;10.0;6.67;3.33;0.0;0;;IN_PROGRESS;31/03/2025;3.33;No;439.0;Salud
9681709;5659792;21/11/2024;22.12;0.0;22.12;0.0;0;;CLOSED;05/12/2024;22.12;No;393.0;Supermercados
14476676;9465822;24/01/2025;46.5;0.0;46.5;0.0;0;;CLOSED;07/02/2025;15.5;No;531.0;Salud
11218653;6613758;13/12/2024;13.49;0.0;13.49;0.0;0;;CLOSED;27/12/2024;4.5;No;420.0;Moda
12630997;2844874;24/12/2024;14.4;0.0;14.4;0.0;0;;CLOSED;07/01/2025;4.8;No;411.0;Moda
10152277;2431803;29/11/2024;6.93;0.0;6.93;0.0;0;;CLOSED;13/12/2024;6.93;No;368.0;Farmacias
17389719;2136868;13/03/2025;10.04;6.69;3.35;0.0;0;;IN_PROGRESS;27/03/2025;3.35;No;414.0;Moda
14953085;6547604;01/02/2025;36.96;0.0;36.96;0.0;0;;CLOSED;15/02/2025;31.12;No;541.0;Hogar
9655236;8465346;21/11/2024;46.0;0.0;46.0;0.0;0;;CLOSED;05/12/2024;15.33;No;432.0;Servicios
11476932;2698709;15/12/2024;15.97;0.0;15.97;0.0;0;;CLOSED;29/12/2024;5.32;No;8.0;Hogar
17514716;7673105;15/03/2025;58.0;38.67;19.33;0.0;0;;IN_PROGRESS;29/03/2025;19.33;No;450.0;Moda
12594790;5935776;23/12/2024;18.58;18.58;0.0;18.58;1;85.0;DELAYED;06/01/2025;18.58;Yes;296.0;Supermercados
9573854;6155824;19/11/2024;100.92;0.0;100.92;0.0;0;;CLOSED;03/12/2024;33.64;No;470.0;Moda
12733173;2445461;24/12/2024;18.05;0.0;18.05;0.0;0;;CLOSED;07/01/2025;18.05;No;439.0;Supermercados
15306214;9258668;08/02/2025;565.6;0.0;141.4;0.0;0;;IN_PROGRESS;22/02/2025;47.13;No;435.0;Tecnología
10095502;9481591;28/11/2024;149.99;0.0;149.99;0.0;0;;CLOSED;12/12/2024;50.0;No;366.0;Hogar
12001050;6494985;20/12/2024;21.0;0.0;21.0;0.0;0;;CLOSED;03/01/2025;7.0;No;19.0;Moda
15039750;6353897;02/02/2025;23.05;0.0;23.05;0.0;0;;CLOSED;16/02/2025;23.05;No;11.0;Supermercados
15027583;9361299;02/02/2025;15.9;0.0;15.9;0.0;0;;CLOSED;16/02/2025;5.3;No;424.0;Moda
18154171;7792952;23/03/2025;41.3;27.53;13.77;0.0;0;;IN_PROGRESS;06/04/2025;13.77;No;477.0;Tecnología
15240464;2916399;06/02/2025;14.5;0.0;14.5;0.0;0;;CLOSED;20/02/2025;4.83;No;325.0;Hogar
16898320;2967920;04/03/2025;11.27;0.0;11.27;0.0;0;;CLOSED;18/03/2025;11.27;No;423.0;Supermercados
9941808;5337586;26/11/2024;16.8;0.0;16.46;0.0;0;;CLOSED;10/12/2024;5.6;No;442.0;Herramientas
16186303;8405195;21/02/2025;30.0;0.0;30.0;0.0;0;;CLOSED;07/03/2025;10.0;No;13.0;Hogar
13684172;2863530;07/01/2025;42.58;0.0;42.58;0.0;0;;CLOSED;21/01/2025;14.19;No;582.0;Moda
16735490;3858845;02/03/2025;279.0;46.5;93.0;0.0;0;;IN_PROGRESS;16/03/2025;46.5;No;10.0;Hogar
13828848;1862953;10/01/2025;17.35;0.0;17.35;0.0;0;;CLOSED;24/01/2025;17.35;No;434.0;Supermercados
15088974;7241134;03/02/2025;52.0;0.0;52.0;0.0;0;;CLOSED;17/02/2025;17.33;No;556.0;Deporte
12353488;3203141;22/12/2024;56.54;0.0;56.54;0.0;0;;CLOSED;05/01/2025;56.54;No;424.0;Supermercados
14657222;4414264;27/01/2025;29.08;0.0;29.08;0.0;0;;CLOSED;10/02/2025;29.08;No;458.0;Supermercados
14638948;7480794;26/01/2025;108.0;0.0;108.0;0.0;0;;CLOSED;09/02/2025;36.0;No;449.0;Hogar
10751965;9993947;07/12/2024;56.0;0.0;56.0;0.0;0;;CLOSED;21/12/2024;18.67;No;411.0;Hogar
12533740;3089878;23/12/2024;137.4;0.0;68.7;0.0;0;;IN_PROGRESS;06/01/2025;22.9;No;463.0;Tecnología
16329110;4187614;23/02/2025;17.89;0.0;17.89;0.0;0;;CLOSED;09/03/2025;17.89;No;13.0;Restaurantes
12215757;7894562;21/12/2024;14.08;0.0;14.08;0.0;0;;CLOSED;04/01/2025;14.08;No;413.0;Restaurantes
18632366;9624958;30/03/2025;10.04;10.04;0.0;0.0;0;;IN_PROGRESS;13/04/2025;10.04;No;450.0;Supermercados
13524366;1432103;03/01/2025;48.98;0.0;48.98;0.0;0;;CLOSED;17/01/2025;16.33;No;334.0;Hogar
12969496;3255963;28/12/2024;10.0;0.0;9.89;0.0;0;;CLOSED;11/01/2025;3.33;No;449.0;Moda
9212691;1626248;13/11/2024;15.9;0.0;15.9;0.0;0;;CLOSED;27/11/2024;5.3;No;418.0;Moda
13904138;2766632;12/01/2025;33.79;0.0;33.79;0.0;0;;CLOSED;26/01/2025;11.26;No;474.0;Hogar
17124503;7353904;08/03/2025;44.85;0.0;44.85;0.0;0;;CLOSED;22/03/2025;44.85;No;21.0;Supermercados
11561372;2134601;16/12/2024;129.24;0.0;129.24;0.0;0;;CLOSED;30/12/2024;43.08;No;19.0;Deporte
12309987;2116364;22/12/2024;39.64;0.0;39.64;0.0;0;;CLOSED;05/01/2025;39.64;No;482.0;Supermercados
13543980;6564724;04/01/2025;22.5;0.0;22.5;0.0;0;;CLOSED;18/01/2025;7.5;No;439.0;Hogar
17476967;6415710;14/03/2025;19.99;0.0;19.99;0.0;0;;CLOSED;28/03/2025;19.99;No;370.0;Supermercados
10455261;1105264;02/12/2024;35.21;0.0;35.21;0.0;0;;CLOSED;16/12/2024;11.74;No;18.0;Herramientas
18412766;7106792;27/03/2025;36.98;36.98;0.0;0.0;0;;IN_PROGRESS;10/04/2025;36.98;No;454.0;Supermercados
12421783;7564151;23/12/2024;25.2;0.0;25.2;0.0;0;;CLOSED;06/01/2025;8.4;No;7.0;Moda
18414591;1026279;27/03/2025;87.45;87.45;0.0;0.0;0;;IN_PROGRESS;10/04/2025;87.45;No;445.0;Supermercados
8632650;2933876;01/11/2024;31.8;0.0;31.8;0.0;0;;CLOSED;15/11/2024;10.6;No;468.0;Moda
18154205;8352873;23/03/2025;17.5;17.5;0.0;0.0;0;;IN_PROGRESS;06/04/2025;5.83;No;250.0;Moda
9286201;3190359;15/11/2024;18.6;0.0;18.0;0.0;0;;CLOSED;29/11/2024;6.2;No;372.0;Deporte
8964998;6012772;08/11/2024;88.0;0.0;88.0;0.0;0;;CLOSED;22/11/2024;29.33;No;431.0;Hogar
9691704;5255950;22/11/2024;58.8;0.0;58.8;0.0;0;;CLOSED;06/12/2024;19.6;No;11.0;Servicios
11292710;3126713;14/12/2024;60.0;0.0;60.0;0.0;0;;CLOSED;28/12/2024;60.0;No;430.0;Supermercados
15690283;3529853;14/02/2025;28.0;0.0;28.0;0.0;0;;CLOSED;28/02/2025;9.33;No;325.0;Hogar
10890416;4172504;08/12/2024;12.0;0.0;12.0;0.0;0;;CLOSED;22/12/2024;4.0;No;400.0;Moda
12333392;7032772;22/12/2024;42.6;0.0;42.6;0.0;0;;CLOSED;05/01/2025;42.6;No;430.0;Supermercados
14226424;1871346;18/01/2025;20.25;0.0;20.25;0.0;0;;CLOSED;01/02/2025;20.25;No;220.0;Farmacias
12873028;6057551;27/12/2024;22.4;0.0;22.4;0.0;0;;CLOSED;10/01/2025;7.47;No;500.0;Hogar
14209703;8673946;18/01/2025;86.0;0.0;86.0;0.0;0;;CLOSED;01/02/2025;28.67;No;428.0;Hogar
12386708;4696946;22/12/2024;10.04;0.0;10.04;0.0;0;;CLOSED;05/01/2025;10.04;No;503.0;Supermercados
8853114;8059685;05/11/2024;45.6;0.0;43.41;0.0;0;;CLOSED;19/11/2024;15.2;No;405.0;Tecnología
18263814;5421757;25/03/2025;80.5;40.25;0.0;0.0;0;;IN_PROGRESS;08/04/2025;13.42;No;330.0;Hogar
12617303;4503145;24/12/2024;12.79;0.0;12.79;0.0;0;;CLOSED;07/01/2025;4.26;No;325.0;Hogar
13549991;6451666;04/01/2025;64.4;0.0;64.4;0.0;0;;CLOSED;18/01/2025;64.4;No;408.0;Farmacias
9253471;4827970;14/11/2024;21.75;0.0;21.75;0.0;0;;CLOSED;28/11/2024;7.25;No;14.0;Moda
12512936;6635623;23/12/2024;10.4;10.4;0.0;10.4;3;85.0;DELAYED;06/01/2025;3.47;Yes;338.0;Deporte
17623092;8579693;16/03/2025;13.9;0.0;13.9;0.0;0;;CLOSED;30/03/2025;13.9;No;431.0;Supermercados
17361937;5056979;12/03/2025;16.38;0.0;16.38;0.0;0;;CLOSED;26/03/2025;16.38;No;411.0;Supermercados
16165277;9026502;21/02/2025;60.0;20.0;40.0;0.0;0;;IN_PROGRESS;07/03/2025;20.0;No;426.0;Hogar
8859664;8671112;05/11/2024;10.0;0.0;10.0;0.0;0;;CLOSED;19/11/2024;3.33;No;436.0;Moda
11829095;8765655;18/12/2024;18.97;0.0;18.97;0.0;0;;CLOSED;01/01/2025;18.97;No;410.0;Supermercados
14822848;6565000;31/01/2025;18.8;0.0;18.8;0.0;0;;CLOSED;14/02/2025;18.8;No;424.0;Supermercados
10500408;3246416;02/12/2024;51.0;0.0;51.0;0.0;0;;CLOSED;16/12/2024;17.0;No;487.0;Tecnología
12573763;2163130;23/12/2024;42.05;0.0;42.05;0.0;0;;CLOSED;06/01/2025;14.02;No;435.0;Moda
18379886;2925523;27/03/2025;15.0;15.0;0.0;0.0;0;;IN_PROGRESS;10/04/2025;5.0;No;410.0;Moda
8937005;1046630;07/11/2024;17.83;0.0;17.83;0.0;0;;CLOSED;21/11/2024;17.83;No;7.0;Supermercados
16212985;8656887;22/02/2025;29.24;0.0;29.24;0.0;0;;CLOSED;08/03/2025;9.75;No;362.0;Hogar
15031560;9865697;02/02/2025;26.18;0.0;26.18;0.0;0;;CLOSED;16/02/2025;26.18;No;308.0;Farmacias
15551687;2084636;12/02/2025;22.17;0.0;22.17;0.0;0;;CLOSED;26/02/2025;22.17;No;525.0;Supermercados
11330984;8476888;14/12/2024;54.0;0.0;54.0;0.0;0;;CLOSED;28/12/2024;18.0;No;464.0;Hogar
17803417;8302032;18/03/2025;18.0;12.0;6.0;0.0;0;;IN_PROGRESS;01/04/2025;6.0;No;472.0;Hogar
8679181;3296096;02/11/2024;14.8;0.0;14.8;0.0;0;;CLOSED;16/11/2024;4.93;No;459.0;Moda
17536750;4206253;15/03/2025;23.6;15.73;7.87;0.0;0;;IN_PROGRESS;29/03/2025;7.87;No;424.0;Moda
17334193;2452436;12/03/2025;30.37;0.0;30.37;0.0;0;;CLOSED;26/03/2025;30.37;No;392.0;Supermercados
10602125;5752031;04/12/2024;21.11;0.0;21.11;0.0;0;;CLOSED;18/12/2024;7.04;No;419.0;Herramientas
14984148;1031277;01/02/2025;25.68;0.0;25.68;0.0;0;;CLOSED;15/02/2025;8.56;No;409.0;Moda
